Path,Machine_Type,Dataset,Status,Machine_ID,Sample_ID,nb_echantillon,freq_echantillonnage
Data\ToyCar\train\normal_id_04_00000353.wav,ToyCar,train,normal,04,00000353,176000,16000
Data\ToyCar\train\normal_id_04_00000354.wav,ToyCar,train,normal,04,00000354,176000,16000
Data\ToyCar\train\normal_id_04_00000355.wav,ToyCar,train,normal,04,00000355,176000,16000
Data\ToyCar\train\normal_id_04_00000356.wav,ToyCar,train,normal,04,00000356,176000,16000
Data\ToyCar\train\normal_id_04_00000357.wav,ToyCar,train,normal,04,00000357,176000,16000
Data\ToyCar\train\normal_id_04_00000358.wav,ToyCar,train,normal,04,00000358,176000,16000
Data\ToyCar\train\normal_id_04_00000359.wav,ToyCar,train,normal,04,00000359,176000,16000
Data\ToyCar\train\normal_id_04_00000360.wav,ToyCar,train,normal,04,00000360,176000,16000
Data\ToyCar\train\normal_id_04_00000361.wav,ToyCar,train,normal,04,00000361,176000,16000
Data\ToyCar\train\normal_id_04_00000362.wav,ToyCar,train,normal,04,00000362,176000,16000
Data\ToyCar\train\normal_id_04_00000363.wav,ToyCar,train,normal,04,00000363,176000,16000
Data\ToyCar\train\normal_id_04_00000364.wav,ToyCar,train,normal,04,00000364,176000,16000
Data\ToyCar\train\normal_id_04_00000365.wav,ToyCar,train,normal,04,00000365,176000,16000
Data\ToyCar\train\normal_id_04_00000366.wav,ToyCar,train,normal,04,00000366,176000,16000
Data\ToyCar\train\normal_id_04_00000367.wav,ToyCar,train,normal,04,00000367,176000,16000
Data\ToyCar\train\normal_id_04_00000368.wav,ToyCar,train,normal,04,00000368,176000,16000
Data\ToyCar\train\normal_id_04_00000369.wav,ToyCar,train,normal,04,00000369,176000,16000
Data\ToyCar\train\normal_id_04_00000370.wav,ToyCar,train,normal,04,00000370,176000,16000
Data\ToyCar\train\normal_id_04_00000371.wav,ToyCar,train,normal,04,00000371,176000,16000
Data\ToyCar\train\normal_id_04_00000372.wav,ToyCar,train,normal,04,00000372,176000,16000
Data\ToyCar\train\normal_id_04_00000373.wav,ToyCar,train,normal,04,00000373,176000,16000
Data\ToyCar\train\normal_id_04_00000374.wav,ToyCar,train,normal,04,00000374,176000,16000
Data\ToyCar\train\normal_id_04_00000375.wav,ToyCar,train,normal,04,00000375,176000,16000
Data\ToyCar\train\normal_id_04_00000376.wav,ToyCar,train,normal,04,00000376,176000,16000
Data\ToyCar\train\normal_id_04_00000377.wav,ToyCar,train,normal,04,00000377,176000,16000
Data\ToyCar\train\normal_id_04_00000378.wav,ToyCar,train,normal,04,00000378,176000,16000
Data\ToyCar\train\normal_id_04_00000379.wav,ToyCar,train,normal,04,00000379,176000,16000
Data\ToyCar\train\normal_id_04_00000380.wav,ToyCar,train,normal,04,00000380,176000,16000
Data\ToyCar\train\normal_id_04_00000381.wav,ToyCar,train,normal,04,00000381,176000,16000
Data\ToyCar\train\normal_id_04_00000382.wav,ToyCar,train,normal,04,00000382,176000,16000
Data\ToyCar\train\normal_id_04_00000383.wav,ToyCar,train,normal,04,00000383,176000,16000
Data\ToyCar\train\normal_id_04_00000384.wav,ToyCar,train,normal,04,00000384,176000,16000
Data\ToyCar\train\normal_id_04_00000385.wav,ToyCar,train,normal,04,00000385,176000,16000
Data\ToyCar\train\normal_id_04_00000386.wav,ToyCar,train,normal,04,00000386,176000,16000
Data\ToyCar\train\normal_id_04_00000387.wav,ToyCar,train,normal,04,00000387,176000,16000
Data\ToyCar\train\normal_id_04_00000388.wav,ToyCar,train,normal,04,00000388,176000,16000
Data\ToyCar\train\normal_id_04_00000389.wav,ToyCar,train,normal,04,00000389,176000,16000
Data\ToyCar\train\normal_id_04_00000390.wav,ToyCar,train,normal,04,00000390,176000,16000
Data\ToyCar\train\normal_id_04_00000391.wav,ToyCar,train,normal,04,00000391,176000,16000
Data\ToyCar\train\normal_id_04_00000392.wav,ToyCar,train,normal,04,00000392,176000,16000
Data\ToyCar\train\normal_id_04_00000393.wav,ToyCar,train,normal,04,00000393,176000,16000
Data\ToyCar\train\normal_id_04_00000394.wav,ToyCar,train,normal,04,00000394,176000,16000
Data\ToyCar\train\normal_id_04_00000395.wav,ToyCar,train,normal,04,00000395,176000,16000
Data\ToyCar\train\normal_id_04_00000396.wav,ToyCar,train,normal,04,00000396,176000,16000
Data\ToyCar\train\normal_id_04_00000397.wav,ToyCar,train,normal,04,00000397,176000,16000
Data\ToyCar\train\normal_id_04_00000398.wav,ToyCar,train,normal,04,00000398,176000,16000
Data\ToyCar\train\normal_id_04_00000399.wav,ToyCar,train,normal,04,00000399,176000,16000
Data\ToyCar\train\normal_id_04_00000400.wav,ToyCar,train,normal,04,00000400,176000,16000
Data\ToyCar\train\normal_id_04_00000401.wav,ToyCar,train,normal,04,00000401,176000,16000
Data\ToyCar\train\normal_id_04_00000402.wav,ToyCar,train,normal,04,00000402,176000,16000
Data\ToyCar\train\normal_id_04_00000403.wav,ToyCar,train,normal,04,00000403,176000,16000
Data\ToyCar\train\normal_id_04_00000404.wav,ToyCar,train,normal,04,00000404,176000,16000
Data\ToyCar\train\normal_id_04_00000405.wav,ToyCar,train,normal,04,00000405,176000,16000
Data\ToyCar\train\normal_id_04_00000406.wav,ToyCar,train,normal,04,00000406,176000,16000
Data\ToyCar\train\normal_id_04_00000407.wav,ToyCar,train,normal,04,00000407,176000,16000
Data\ToyCar\train\normal_id_04_00000408.wav,ToyCar,train,normal,04,00000408,176000,16000
Data\ToyCar\train\normal_id_04_00000409.wav,ToyCar,train,normal,04,00000409,176000,16000
Data\ToyCar\train\normal_id_04_00000410.wav,ToyCar,train,normal,04,00000410,176000,16000
Data\ToyCar\train\normal_id_04_00000411.wav,ToyCar,train,normal,04,00000411,176000,16000
Data\ToyCar\train\normal_id_04_00000412.wav,ToyCar,train,normal,04,00000412,176000,16000
Data\ToyCar\train\normal_id_04_00000413.wav,ToyCar,train,normal,04,00000413,176000,16000
Data\ToyCar\train\normal_id_04_00000414.wav,ToyCar,train,normal,04,00000414,176000,16000
Data\ToyCar\train\normal_id_04_00000415.wav,ToyCar,train,normal,04,00000415,176000,16000
Data\ToyCar\train\normal_id_04_00000416.wav,ToyCar,train,normal,04,00000416,176000,16000
Data\ToyCar\train\normal_id_04_00000417.wav,ToyCar,train,normal,04,00000417,176000,16000
Data\ToyCar\train\normal_id_04_00000418.wav,ToyCar,train,normal,04,00000418,176000,16000
Data\ToyCar\train\normal_id_04_00000419.wav,ToyCar,train,normal,04,00000419,176000,16000
Data\ToyCar\train\normal_id_04_00000420.wav,ToyCar,train,normal,04,00000420,176000,16000
Data\ToyCar\train\normal_id_04_00000421.wav,ToyCar,train,normal,04,00000421,176000,16000
Data\ToyCar\train\normal_id_04_00000422.wav,ToyCar,train,normal,04,00000422,176000,16000
Data\ToyCar\train\normal_id_04_00000423.wav,ToyCar,train,normal,04,00000423,176000,16000
Data\ToyCar\train\normal_id_04_00000424.wav,ToyCar,train,normal,04,00000424,176000,16000
Data\ToyCar\train\normal_id_04_00000425.wav,ToyCar,train,normal,04,00000425,176000,16000
Data\ToyCar\train\normal_id_04_00000426.wav,ToyCar,train,normal,04,00000426,176000,16000
Data\ToyCar\train\normal_id_04_00000427.wav,ToyCar,train,normal,04,00000427,176000,16000
Data\ToyCar\train\normal_id_04_00000428.wav,ToyCar,train,normal,04,00000428,176000,16000
Data\ToyCar\train\normal_id_04_00000429.wav,ToyCar,train,normal,04,00000429,176000,16000
Data\ToyCar\train\normal_id_04_00000430.wav,ToyCar,train,normal,04,00000430,176000,16000
Data\ToyCar\train\normal_id_04_00000431.wav,ToyCar,train,normal,04,00000431,176000,16000
Data\ToyCar\train\normal_id_04_00000432.wav,ToyCar,train,normal,04,00000432,176000,16000
Data\ToyCar\train\normal_id_04_00000433.wav,ToyCar,train,normal,04,00000433,176000,16000
Data\ToyCar\train\normal_id_04_00000434.wav,ToyCar,train,normal,04,00000434,176000,16000
Data\ToyCar\train\normal_id_04_00000435.wav,ToyCar,train,normal,04,00000435,176000,16000
Data\ToyCar\train\normal_id_04_00000436.wav,ToyCar,train,normal,04,00000436,176000,16000
Data\ToyCar\train\normal_id_04_00000437.wav,ToyCar,train,normal,04,00000437,176000,16000
Data\ToyCar\train\normal_id_04_00000438.wav,ToyCar,train,normal,04,00000438,176000,16000
Data\ToyCar\train\normal_id_04_00000439.wav,ToyCar,train,normal,04,00000439,176000,16000
Data\ToyCar\train\normal_id_04_00000440.wav,ToyCar,train,normal,04,00000440,176000,16000
Data\ToyCar\train\normal_id_04_00000441.wav,ToyCar,train,normal,04,00000441,176000,16000
Data\ToyCar\train\normal_id_04_00000442.wav,ToyCar,train,normal,04,00000442,176000,16000
Data\ToyCar\train\normal_id_04_00000443.wav,ToyCar,train,normal,04,00000443,176000,16000
Data\ToyCar\train\normal_id_04_00000444.wav,ToyCar,train,normal,04,00000444,176000,16000
Data\ToyCar\train\normal_id_04_00000445.wav,ToyCar,train,normal,04,00000445,176000,16000
Data\ToyCar\train\normal_id_04_00000446.wav,ToyCar,train,normal,04,00000446,176000,16000
Data\ToyCar\train\normal_id_04_00000447.wav,ToyCar,train,normal,04,00000447,176000,16000
Data\ToyCar\train\normal_id_04_00000448.wav,ToyCar,train,normal,04,00000448,176000,16000
Data\ToyCar\train\normal_id_04_00000449.wav,ToyCar,train,normal,04,00000449,176000,16000
Data\ToyCar\train\normal_id_04_00000450.wav,ToyCar,train,normal,04,00000450,176000,16000
Data\ToyCar\train\normal_id_04_00000451.wav,ToyCar,train,normal,04,00000451,176000,16000
Data\ToyCar\train\normal_id_04_00000452.wav,ToyCar,train,normal,04,00000452,176000,16000
Data\ToyCar\train\normal_id_04_00000453.wav,ToyCar,train,normal,04,00000453,176000,16000
Data\ToyCar\train\normal_id_04_00000454.wav,ToyCar,train,normal,04,00000454,176000,16000
Data\ToyCar\train\normal_id_04_00000455.wav,ToyCar,train,normal,04,00000455,176000,16000
Data\ToyCar\train\normal_id_04_00000456.wav,ToyCar,train,normal,04,00000456,176000,16000
Data\ToyCar\train\normal_id_04_00000457.wav,ToyCar,train,normal,04,00000457,176000,16000
Data\ToyCar\train\normal_id_04_00000458.wav,ToyCar,train,normal,04,00000458,176000,16000
Data\ToyCar\train\normal_id_04_00000459.wav,ToyCar,train,normal,04,00000459,176000,16000
Data\ToyCar\train\normal_id_04_00000460.wav,ToyCar,train,normal,04,00000460,176000,16000
Data\ToyCar\train\normal_id_04_00000461.wav,ToyCar,train,normal,04,00000461,176000,16000
Data\ToyCar\train\normal_id_04_00000462.wav,ToyCar,train,normal,04,00000462,176000,16000
Data\ToyCar\train\normal_id_04_00000463.wav,ToyCar,train,normal,04,00000463,176000,16000
Data\ToyCar\train\normal_id_04_00000464.wav,ToyCar,train,normal,04,00000464,176000,16000
Data\ToyCar\train\normal_id_04_00000465.wav,ToyCar,train,normal,04,00000465,176000,16000
Data\ToyCar\train\normal_id_04_00000466.wav,ToyCar,train,normal,04,00000466,176000,16000
Data\ToyCar\train\normal_id_04_00000467.wav,ToyCar,train,normal,04,00000467,176000,16000
Data\ToyCar\train\normal_id_04_00000468.wav,ToyCar,train,normal,04,00000468,176000,16000
Data\ToyCar\train\normal_id_04_00000469.wav,ToyCar,train,normal,04,00000469,176000,16000
Data\ToyCar\train\normal_id_04_00000470.wav,ToyCar,train,normal,04,00000470,176000,16000
Data\ToyCar\train\normal_id_04_00000471.wav,ToyCar,train,normal,04,00000471,176000,16000
Data\ToyCar\train\normal_id_04_00000472.wav,ToyCar,train,normal,04,00000472,176000,16000
Data\ToyCar\train\normal_id_04_00000473.wav,ToyCar,train,normal,04,00000473,176000,16000
Data\ToyCar\train\normal_id_04_00000474.wav,ToyCar,train,normal,04,00000474,176000,16000
Data\ToyCar\train\normal_id_04_00000475.wav,ToyCar,train,normal,04,00000475,176000,16000
Data\ToyCar\train\normal_id_04_00000476.wav,ToyCar,train,normal,04,00000476,176000,16000
Data\ToyCar\train\normal_id_04_00000477.wav,ToyCar,train,normal,04,00000477,176000,16000
Data\ToyCar\train\normal_id_04_00000478.wav,ToyCar,train,normal,04,00000478,176000,16000
Data\ToyCar\train\normal_id_04_00000479.wav,ToyCar,train,normal,04,00000479,176000,16000
Data\ToyCar\train\normal_id_04_00000480.wav,ToyCar,train,normal,04,00000480,176000,16000
Data\ToyCar\train\normal_id_04_00000481.wav,ToyCar,train,normal,04,00000481,176000,16000
Data\ToyCar\train\normal_id_04_00000482.wav,ToyCar,train,normal,04,00000482,176000,16000
Data\ToyCar\train\normal_id_04_00000483.wav,ToyCar,train,normal,04,00000483,176000,16000
Data\ToyCar\train\normal_id_04_00000484.wav,ToyCar,train,normal,04,00000484,176000,16000
Data\ToyCar\train\normal_id_04_00000485.wav,ToyCar,train,normal,04,00000485,176000,16000
Data\ToyCar\train\normal_id_04_00000486.wav,ToyCar,train,normal,04,00000486,176000,16000
Data\ToyCar\train\normal_id_04_00000487.wav,ToyCar,train,normal,04,00000487,176000,16000
Data\ToyCar\train\normal_id_04_00000488.wav,ToyCar,train,normal,04,00000488,176000,16000
Data\ToyCar\train\normal_id_04_00000489.wav,ToyCar,train,normal,04,00000489,176000,16000
Data\ToyCar\train\normal_id_04_00000490.wav,ToyCar,train,normal,04,00000490,176000,16000
Data\ToyCar\train\normal_id_04_00000491.wav,ToyCar,train,normal,04,00000491,176000,16000
Data\ToyCar\train\normal_id_04_00000492.wav,ToyCar,train,normal,04,00000492,176000,16000
Data\ToyCar\train\normal_id_04_00000493.wav,ToyCar,train,normal,04,00000493,176000,16000
Data\ToyCar\train\normal_id_04_00000494.wav,ToyCar,train,normal,04,00000494,176000,16000
Data\ToyCar\train\normal_id_04_00000495.wav,ToyCar,train,normal,04,00000495,176000,16000
Data\ToyCar\train\normal_id_04_00000496.wav,ToyCar,train,normal,04,00000496,176000,16000
Data\ToyCar\train\normal_id_04_00000497.wav,ToyCar,train,normal,04,00000497,176000,16000
Data\ToyCar\train\normal_id_04_00000498.wav,ToyCar,train,normal,04,00000498,176000,16000
Data\ToyCar\train\normal_id_04_00000499.wav,ToyCar,train,normal,04,00000499,176000,16000
Data\ToyCar\train\normal_id_04_00000500.wav,ToyCar,train,normal,04,00000500,176000,16000
Data\ToyCar\train\normal_id_04_00000501.wav,ToyCar,train,normal,04,00000501,176000,16000
Data\ToyCar\train\normal_id_04_00000502.wav,ToyCar,train,normal,04,00000502,176000,16000
Data\ToyCar\train\normal_id_04_00000503.wav,ToyCar,train,normal,04,00000503,176000,16000
Data\ToyCar\train\normal_id_04_00000504.wav,ToyCar,train,normal,04,00000504,176000,16000
Data\ToyCar\train\normal_id_04_00000505.wav,ToyCar,train,normal,04,00000505,176000,16000
Data\ToyCar\train\normal_id_04_00000506.wav,ToyCar,train,normal,04,00000506,176000,16000
Data\ToyCar\train\normal_id_04_00000507.wav,ToyCar,train,normal,04,00000507,176000,16000
Data\ToyCar\train\normal_id_04_00000508.wav,ToyCar,train,normal,04,00000508,176000,16000
Data\ToyCar\train\normal_id_04_00000509.wav,ToyCar,train,normal,04,00000509,176000,16000
Data\ToyCar\train\normal_id_04_00000510.wav,ToyCar,train,normal,04,00000510,176000,16000
Data\ToyCar\train\normal_id_04_00000511.wav,ToyCar,train,normal,04,00000511,176000,16000
Data\ToyCar\train\normal_id_04_00000512.wav,ToyCar,train,normal,04,00000512,176000,16000
Data\ToyCar\train\normal_id_04_00000513.wav,ToyCar,train,normal,04,00000513,176000,16000
Data\ToyCar\train\normal_id_04_00000514.wav,ToyCar,train,normal,04,00000514,176000,16000
Data\ToyCar\train\normal_id_04_00000515.wav,ToyCar,train,normal,04,00000515,176000,16000
Data\ToyCar\train\normal_id_04_00000516.wav,ToyCar,train,normal,04,00000516,176000,16000
Data\ToyCar\train\normal_id_04_00000517.wav,ToyCar,train,normal,04,00000517,176000,16000
Data\ToyCar\train\normal_id_04_00000518.wav,ToyCar,train,normal,04,00000518,176000,16000
Data\ToyCar\train\normal_id_04_00000519.wav,ToyCar,train,normal,04,00000519,176000,16000
Data\ToyCar\train\normal_id_04_00000520.wav,ToyCar,train,normal,04,00000520,176000,16000
Data\ToyCar\train\normal_id_04_00000521.wav,ToyCar,train,normal,04,00000521,176000,16000
Data\ToyCar\train\normal_id_04_00000522.wav,ToyCar,train,normal,04,00000522,176000,16000
Data\ToyCar\train\normal_id_04_00000523.wav,ToyCar,train,normal,04,00000523,176000,16000
Data\ToyCar\train\normal_id_04_00000524.wav,ToyCar,train,normal,04,00000524,176000,16000
Data\ToyCar\train\normal_id_04_00000525.wav,ToyCar,train,normal,04,00000525,176000,16000
Data\ToyCar\train\normal_id_04_00000526.wav,ToyCar,train,normal,04,00000526,176000,16000
Data\ToyCar\train\normal_id_04_00000527.wav,ToyCar,train,normal,04,00000527,176000,16000
Data\ToyCar\train\normal_id_04_00000528.wav,ToyCar,train,normal,04,00000528,176000,16000
Data\ToyCar\train\normal_id_04_00000529.wav,ToyCar,train,normal,04,00000529,176000,16000
Data\ToyCar\train\normal_id_04_00000530.wav,ToyCar,train,normal,04,00000530,176000,16000
Data\ToyCar\train\normal_id_04_00000531.wav,ToyCar,train,normal,04,00000531,176000,16000
Data\ToyCar\train\normal_id_04_00000532.wav,ToyCar,train,normal,04,00000532,176000,16000
Data\ToyCar\train\normal_id_04_00000533.wav,ToyCar,train,normal,04,00000533,176000,16000
Data\ToyCar\train\normal_id_04_00000534.wav,ToyCar,train,normal,04,00000534,176000,16000
Data\ToyCar\train\normal_id_04_00000535.wav,ToyCar,train,normal,04,00000535,176000,16000
Data\ToyCar\train\normal_id_04_00000536.wav,ToyCar,train,normal,04,00000536,176000,16000
Data\ToyCar\train\normal_id_04_00000537.wav,ToyCar,train,normal,04,00000537,176000,16000
Data\ToyCar\train\normal_id_04_00000538.wav,ToyCar,train,normal,04,00000538,176000,16000
Data\ToyCar\train\normal_id_04_00000539.wav,ToyCar,train,normal,04,00000539,176000,16000
Data\ToyCar\train\normal_id_04_00000540.wav,ToyCar,train,normal,04,00000540,176000,16000
Data\ToyCar\train\normal_id_04_00000541.wav,ToyCar,train,normal,04,00000541,176000,16000
Data\ToyCar\train\normal_id_04_00000542.wav,ToyCar,train,normal,04,00000542,176000,16000
Data\ToyCar\train\normal_id_04_00000543.wav,ToyCar,train,normal,04,00000543,176000,16000
Data\ToyCar\train\normal_id_04_00000544.wav,ToyCar,train,normal,04,00000544,176000,16000
Data\ToyCar\train\normal_id_04_00000545.wav,ToyCar,train,normal,04,00000545,176000,16000
Data\ToyCar\train\normal_id_04_00000546.wav,ToyCar,train,normal,04,00000546,176000,16000
Data\ToyCar\train\normal_id_04_00000547.wav,ToyCar,train,normal,04,00000547,176000,16000
Data\ToyCar\train\normal_id_04_00000548.wav,ToyCar,train,normal,04,00000548,176000,16000
Data\ToyCar\train\normal_id_04_00000549.wav,ToyCar,train,normal,04,00000549,176000,16000
Data\ToyCar\train\normal_id_04_00000550.wav,ToyCar,train,normal,04,00000550,176000,16000
Data\ToyCar\train\normal_id_04_00000551.wav,ToyCar,train,normal,04,00000551,176000,16000
Data\ToyCar\train\normal_id_04_00000552.wav,ToyCar,train,normal,04,00000552,176000,16000
Data\ToyCar\train\normal_id_04_00000553.wav,ToyCar,train,normal,04,00000553,176000,16000
Data\ToyCar\train\normal_id_04_00000554.wav,ToyCar,train,normal,04,00000554,176000,16000
Data\ToyCar\train\normal_id_04_00000555.wav,ToyCar,train,normal,04,00000555,176000,16000
Data\ToyCar\train\normal_id_04_00000556.wav,ToyCar,train,normal,04,00000556,176000,16000
Data\ToyCar\train\normal_id_04_00000557.wav,ToyCar,train,normal,04,00000557,176000,16000
Data\ToyCar\train\normal_id_04_00000558.wav,ToyCar,train,normal,04,00000558,176000,16000
Data\ToyCar\train\normal_id_04_00000559.wav,ToyCar,train,normal,04,00000559,176000,16000
Data\ToyCar\train\normal_id_04_00000560.wav,ToyCar,train,normal,04,00000560,176000,16000
Data\ToyCar\train\normal_id_04_00000561.wav,ToyCar,train,normal,04,00000561,176000,16000
Data\ToyCar\train\normal_id_04_00000562.wav,ToyCar,train,normal,04,00000562,176000,16000
